,Academic Item,Session 1,Session 2,Co-requisite,Pre-requisite
2115,PSYU2236,False,True,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105)) or (PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103)) or ((COGS100 or COGS1000) or (MEDI204 or MEDI2300) or (BIOL204 or BIOL2230) and (STAT170 or STAT1170)) 
2116,PSYU2246,True,False,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102)) or ((PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103)) or ((COGS100 or COGS1000) and (COGS101 or COGS1010)) 
2117,PSYU2247,True,False,,(PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102) or COGS100 or COGS1000 
2118,PSYU2248,False,True,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105)) or ((PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103))  
2119,PSYU3332,True,False,,(PSY248 or PSYU2248 or PSYX248 or PSYX2248) and 10cp at 2000 of PSY or PSYU or PSYX units
2120,PSYU3333,False,True,,PSYU2234 or PSYX2234 or PSY234 or PSYX234
2121,PSYU3336,False,True,,20cp at 2000 level including PSY234(P) or PSYU2234(P)
2122,PSYU3337,True,False,,20cp from PSY or PSYC or PSYU or PSYX units at 2000 level including PSY248 or PSYU2248 or PSYX248 or PSYX2248
2123,PSYU3338,True,False,,130cp at 1000 level or above including ((PSYC104 or PSYU1104 or PSYX104 or PSYX1104 or PSYU1101 or PSYX1101) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102)) 
2124,PSYU3339,True,False,,20cp at 2000 level including (PSY235 or PSYU2235 or PSYX235 or PSYX2235)
2125,PSYU3344,False,True,,20cp at 2000 level including (PSY236 or PSYU2236 or PSYX236 or PSYX2236) or (PSY246 or PSYU2246 or PSYX246 or PSYX2246) or (PSY247 or PSYU2247 or PSYX247 or PSYX2247) or (BIOL257 or BIOL2230) or (HLTH214 or ANAT2004) or (MEDI204 or MEDI2300)
2126,PSYU3349,True,False,,"((Admission to BPsych(Hons)  and 60cp in PSY or PSYU or PSYX units at 2000 level including (PSY248 or PSYU2248 or PSYX248 or PSYX2248))

OR

((60cp from PSY234 or PSYU2234 or PSYX234 or PSYX2234 or PSY235 or PSYU2235 or PSYX235 or PSYX2235 or PSY236 or PSYU2236 or PSYX236 or PSYX2236 or PSY246 or PSYU2246 or PSYX246 or PSYX2246 or PSY247 or PSYU2247 or PSYX247 or PSYX2247 or PSY248 or PSYU2248 or PSYX248 or PSYX2248) and (30cp(Cr) from PSY234 or PSYU2234 or PSYX234 or PSYX2234 or PSY235 or PSYU2235 or PSYX235 or PSYX2235 or PSY236 or PSYU2236 or PSYX236 or PSYX2236 or PSY246 or PSYU2246 or PSYX246 or PSYX2246 or PSY247 or PSYU2247 or PSYX247 or PSYX2247 or PSY248 or PSYU2248 or PSYX248 or PSYX2248))
"
2127,PSYU3351,False,True,,"((Admission to BPsych(Hons)  and 60cp in PSY or PSYU or PSYX units at 2000 level including (PSY248 or PSYU2248 or PSYX248 or PSYX2248))

OR

((60cp from PSY234 or PSYU2234 or PSYX234 or PSYX2234 or PSY235 or PSYU2235 or PSYX235 or PSYX2235 or PSY236 or PSYU2236 or PSYX236 or PSYX2236 or PSY246 or PSYU2246 or PSYX246 or PSYX2246 or PSY247 or PSYU2247 or PSYX247 or PSYX2247 or PSY248 or PSYU2248 or PSYX248 or PSYX2248) and (30p(Cr) from PSY234 or PSYU2234 or PSYX234 or PSYX2234 or PSY235 or PSYU2235 or PSYX235 or PSYX2235 or PSY236 or PSYU2236 or PSYX236 or PSYX2236 or PSY246 or PSYU2246 or PSYX246 or PSYX2246 or PSY247 or PSYU2247 or PSYX247 or PSYX2247 or PSY248 or PSYU2248 or PSYX248 or PSYX2248))
"
2128,PSYU3352,False,True,,(PSY248 or PSYU2248 or PSYX248 or PSYX2248) and (PSY236 or PSYU2236 or PSYX236 or PSYX2236)
2130,PSYU3399,False,True,10cp in PSY or PSYC or PSYU or PSYX at 3000 level,[(60cp from PSY or PSYU or PSYX units at 2000 level) and (20cp from PSY or PSYC or PSYU or PSYX units at 3000 level)]  or [30cp from PSY or PSYU or PSYX units at 2000 level and 10cp from PSY or PSYC or PSYU or PSYX units at 3000 level and admission to BA or BHumanSc)]
2131,PSYX1101,True,False,,
2132,PSYX1102,False,True,,
2133,PSYX2201,False,True,,(PSYC104 or PSYU1104 or PSYX104 or PSYX1104 PSYU1101 or PSYX1101) or (PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102) 
2134,PSYX2224,True,False,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105)) OR ((PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103)) 
2135,PSYX2234,True,False,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105)) OR ((PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103)) 
2136,PSYX2235,False,True,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104 or PSYU1101 or PSYX1101) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102)) or ((PSYC104 or PSYU1104 or PSYX104 or PSYC1104 or PSYU1101 or PSYX1101) and admission to (BPsychLLB or LLBBPsych(Hons) or BEd(Prim)BPsych or BSpHScBPsych or BSpHScBPsych(Hons) or DipSphComm)   
2137,PSYX2236,False,True,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105)) or (PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103)) or ((COGS100 or COGS1000) or (MEDI204 or MEDI2300) or (BIOL204 or BIOL2230) and (STAT170 or STAT1170)) 
2138,PSYX2246,True,False,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102)) or ((PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103)) or ((COGS100 or COGS1000) and (COGS101 or COGS1010)) 
2139,PSYX2247,True,False,,(PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102) or COGS100 or COGS1000 
2140,PSYX2248,False,True,,((PSYC104 or PSYU1104 or PSYX104 or PSYX1104) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105)) or ((PSYU1101 or PSYX1101) and (PSYU1102 or PSYX1102) and (STAT1103 or STAX1103))  
2141,PSYX3332,True,False,,(PSY248 or PSYU2248 or PSYX248 or PSYX2248) and (10cp at 2000 of PSY or PSYU or PSYX units)
2142,PSYX3333,False,True,,PSYU2234 or PSYX2234 or PSYU234 or PSYX234
2143,PSYX3336,False,True,,20cp at 2000 level including (PSYX234 or PSX2234) or (PSY234 or PSYU2234)
2144,PSYX3337,True,False,,20cp from (PSYX or PSYU or PSY units at 2000 level) including PSYX248 or PSYX2248 or PSY248 or PSYU2248
2145,PSYX3338,True,False,,130cp at 1000 level or above including ((PSYC104 or PSYU1104 or PSYX104 or PSYX1104 or PSYU1101 or PSYX1101) and (PSYC105 or PSYU1105 or PSYX105 or PSYX1105 or PSYU1102 or PSYX1102)) 
2147,PSYX3399,False,True,10cp in PSY or PSYC or PSYU or PSYX units at 3000 level,60cp from PSY or PSYU or PSYX units at 2000 level and 20cp from PSY or PSYC or PSYU or PSYX units at 3000 level and admission to BPsych (OUA)
2148,RUSS1010,True,False,,
2149,RUSS1020,False,True,,RSN150 or RUSS1010
2150,RUSS1210,True,False,,HSC Russian
2151,RUSS1220,False,True,,RUSS1210
2152,RUSS2010,True,False,,RSN155 or RUSS1020 or RSN160 or RUSS1030
2153,RUSS2020,False,True,,RUSS2010 or RSN250
2154,RUSS2210,True,False,,RUSS1220
2155,RUSS2220,False,True,,RUSS2210
2156,RUSS3010,True,False,,RUSS2020 or RSN255
2157,RUSS3020,False,True,,RUSS3010 or RSN350
2158,SLAS1010,True,False,,
2159,SLAS1020,False,True,,"SLAS1010 or SPN101, or SLAX1010"
2160,SLAS1210,True,False,,HSC Spanish Continuers Band 4 and above or Spanish Extension Band E3 and above
2161,SLAS1220,False,True,,SLAS1210
2162,SLAS2010,True,False,,SLAS1020 or SPN103 or SLAS1030 or SPN120 or SLAS1045
2163,SLAS2020,False,True,,SLAS2010 or SPN201
2164,SLAS2210,True,False,,SLAS1220
2165,SLAS2220,False,True,,SLAS2210
2166,SLAS3010,True,False,,SPN202 or SLAS2020
2167,SLAS3020,False,True,,SLAS3010 or SPN301
2168,SLAX1010,True,False,,
2169,SOCI1000,True,False,,
2170,SOCI1010,False,True,,
2171,SOCI1030,False,True,,
2172,SOCI2000,False,True,,40cp at 1000 level or above
2173,SOCI2010,True,False,,40cp at 1000 level or above
2174,SOCI2030,False,True,,40cp at 1000 level or above
2175,SOCI2040,False,True,,40cp at 1000 level or above
2176,SOCI2070,False,True,,40cp at 1000 level
2177,SOCI3015,True,False,,130cp at 1000 level or above
2178,SOCI3025,False,True,,130cp at 1000 level or above
2179,SOCI3040,True,False,,130cp at 1000 level or above
2180,SOCI3050,True,False,,130cp at 1000 level or above
2181,SOCI3070,True,False,,130cp at 1000 level or above
2182,SOCI3080,False,True,,130cp at 1000 level or above
2183,SOCI3085,True,False,,130cp at 1000 level or above
2184,SOCI3090,False,True,,130cp at 1000 level or above including (10cp in SOC or SOCI units at 2000 level or above)
2185,SOCI7000,True,False,,Admission to MRes
2186,SOCI7001,False,True,,Admission to MRes
2187,SOCI8015,True,False,,20cp at 8000 level or above; or admission to MPSP or MPASR or GradCertPASR or GradDipPASR or MPlan
2188,SOCI8020,True,True,,20cp at 8000 level or above; or admission to MPSP or MPASR or GradCertPASR or GradDipPASR or MPlan
2189,SOCI8035,False,True,,20cp at 8000 level or above; or admission to MPSP or MPASR or GradCertPASR or GradDipPASR or MPlan
2191,SOCI8075,True,False,,Admission to MPSP or MPASR or GradCertPASR or GradDipPASR
2190,SOCI8075,True,False,POIR8090 and SOCI8080,
2192,SOCI8080,False,True,,Admission to MPSP or MPASR or GradCertPASR or GradDipPASR
2193,SOCI8990,True,True,,Admission to MRes
2194,SOCX1000,True,False,,
2195,SOCX1010,False,True,,
2196,SOCX2000,False,True,,40cp at 1000 level or above
2197,SOCX2010,True,False,,40cp at 1000 level or above
2198,SOCX2040,False,True,,40cp at 1000 level or above
2199,SOCX3015,True,False,,130cp at 1000 level or above
2200,SOCX3025,False,True,,130cp at 1000 level or above
2201,SOCX3040,True,False,,130cp at 1000 level or above
2202,SOCX3090,False,True,,130cp at 1000 level or above
2203,SOCX8015,True,False,,Admission to MPSP or MPASR or GradCertPASR or GradDipPASR (OUA)
2204,SOCX8020,True,True,,20cp at the 8000 level or above; or admission to MPSP or MPASR or GradCertPASR or GradDipPASR or MPlan
2205,SOCX8035,False,True,,20cp at the 8000 level or above; or admission to MPSP or MPASR or GradCertPASR or GradDipPASR 
2206,SOCX8075,True,False,,Admission to MPSP or MPASR or GradCertPASR or GradDipPASR (OUA)
2207,SOCX8080,False,True,,Admission to MPSP or MPASR or GradCertPASR or GradDipPASR (OUA)
2208,SPED1020,False,True,,
2210,SPED8901,True,True,,(SPED823 or SPED8230) and (SPED824 or SPED8240) and (SPED825 or SPED8250) and SPED826 or SPED8260) and (SPED827 or SPED8270) 
2209,SPED8901,True,True,(SPED821 or SPED8210) and (SPED822 or SPED8220),
2211,SPED8909,True,True,,40cp from SPED8900 - SPED8999
2212,SPED8910,True,True,,Admission to MDisabilityStud and 40cp from SPED units at 8000 level and permission by special approval
2213,SPED8911,False,True,,Admission to MDisabilityStud or (EDST8301 and admission to MEd )
2214,SPED8912,True,True,,Admission to MDisabilityStud and 20cp from SPED8909-SPED8935 and permission by special approval
2215,SPED8913,True,True,,Admission to MDisabilityStud
2216,SPED8914,True,False,,(Admission to MDisabilityStud or (EDST8301and admission to MEd)) and permission by special approval
2217,SPED8921,True,False,,Admission to MDisabilityStud
2218,SPED8922,True,False,,Admission to MDisabilityStud
2219,SPED8923,False,True,,Admission to MDisabilityStud and (SPED8926 or SPED926) and permission by special approval
2220,SPED8925,False,True,,(Admission to MDistStudies and SPED926 or SPED8926) or (Admission to MAccComm)
2221,SPED8926,True,False,,Admission to MDisabilityStud
2222,SPED8927,False,True,,(SPED8926 or SPED926) and permission by special approval
2223,SPED8931,True,False,,Admission to MDisabilityStud
2224,SPED8932,False,True,,SPED8931 or SPED931
2225,SPED8933,True,False,,Admission to MDisabilityStud
2226,SPED8934,False,True,,SPED8933 or SPED933
2227,SPED8935,True,False,,Admission to MDisabilityStud or GradDipAuslEngInt
2228,SPHL2212,True,False,,10cp in LING or SPHL at 1000 level or above
2229,SPHL2216,False,True,,LING217 or LING2217
2231,SPHL3300,False,True,20cp in LING or SPH or SPHL units at 3000 level,50cp at 2000 level or above including 20cp from (LING210-220 or LING2210-2240 OR PSY238 or PSYU2238)
2232,SPHL3308,True,False,,(50cp at 2000 level or above including SPHL2216 or SPHL299 or SPH399) OR (Admission to DipSpCom and LING2217 or LING217)
2233,SPHL3310,True,False,,50cp at 2000 level or above including LING2217 or LING217
2234,SPHL3312,True,False,,50cp at 2000 level or above including LING2217 or LING217
2235,SPHL7708,True,False,,Admission to MRes and (LING398 or SPHL701 or SPHL7717)
2236,SPHL7712,True,False,,Admission to MRes
2237,SPHL7716,False,True,,Admission to MRes and (LING398 or SPHL701 or SPHL7717)
2238,SPHL7717,True,False,,Admission to MRes
2239,SPTH8824,True,False,,Admission to MSpchLngPath
2240,SPTH8830,True,False,,Admission to MSpchLngPath
2241,SPTH8831,True,False,,Admission to MSpchLngPath
2242,SPTH8832,False,True,,SPTH8831 or SPHL831
2243,SPTH8833,True,False,,SPTH8832 or SPHL832
2245,SPTH8834,False,True,SPTH8839 or SPHL839,SPTH8833 or SPHL833
2246,SPTH8835,False,True,,Admission to MSpchLngPath
2247,SPTH8836,False,True,,Admission to MSpchLngPath
2248,SPTH8837,False,True,,SPTH8830
2249,SPTH8839,False,True,SPTH8834 or SPHL834,
2250,SPTH8840,False,True,,SPTH8832
2251,SPTH8841,False,True,,Admission to MSpchLngPath
2252,SPTH8851,True,False,,Admission to MSpchLngPath
2253,SPTH8852,True,False,,Admission to MSpchLngPath
2254,SPTH8853,True,False,,SPTH8836 and SPTH8837
2255,SPTH8854,True,False,,SPTH8836 and SPTH8837
2256,SSCI1000,True,True,,
2257,SSCI2010,True,False,,"(40cp including SSC100, SSCI100 or SSCI1000)"
2258,SSCI2020,False,True,,SSCI100 or SSCI1000 or SSC100
2259,SSCI3010,True,False,,(SSCI1000 or SSCI100) and (SSCI2010 or SSCI201) and (SSCI2020 or SSCI202)
2261,SSCI3090,True,True,SSCI3010 or SSCI300,(130cp at 1000 level or above) including (SSCI2010 and SSCI2020) OR (SOC224 and SSC200 or SSCI200).
2262,STAT1103,True,True,,
2263,STAT1170,True,True,,
2264,STAT1250,True,True,,
2265,STAT1371,True,False,,(HSC Mathematics Extension 1 or Extension 2) or (10cp from MATH1000 or MATH1010-MATH1025 or MATH130-MATH136) or admission to BActStud or BActStudBSc or BAppFinBActStud or BActStudBProfPrac or BActStudProfPrac(Hons) or BMathSc
2266,STAT1378,False,True,,STAT1371 or STAT171 or STAT1170 or STAT170 or FOSE1015 or FOSX1015
2268,STAT2114,False,True,STAT2170 or STAT2371 or BIOL2610 or PSYU2248,STAT170 or STAT1170 or STAT150 or STAT1250 or STAT171 or STAT1371
2269,STAT2170,True,True,,FOSE1015 or STAT170(P) or STAT1170 or STAT171 or STAT1371 or STAT150 or STAT1250
2270,STAT2173,True,False,,(FOSE1015 or STAT1170 or STAT1371 or STAT1250) and ((HSC Mathematics Advanced Band 4 and above or Extension 1 Band E2 and above or Extension 2 Band E2 or above) or (10cp from FOSE1005 or MATH1000 or MATH1010-MATH1025))
2271,STAT2371,False,True,,STAT272 or STAT2372
2272,STAT2372,True,False,,(STAT171 or STAT1371) and (MATH1020 or MATH1025 or MATH133 or MATH135)
2273,STAT2579,True,False,,FOSE1015 or STAT170(P) or STAT1170 or STAT171 or STAT1371 or STAT150 or STAT1250
2274,STAT3102,False,True,,20cp at 2000 level including ((STAT270 or STAT2170) or (STAT271 or STAT2371) or (BIOL235(P) or BIOL2610) or (PSY222 or (PSY248(P) or PSYU2248))
2275,STAT3110,True,True,,(20cp at 2000 level including (STAT272 or STAT2372 or STAT273 or STAT2173)) or [(STAT270 or STAT2170) and (COMP257 or COMP2200) and (admission to BIT or BAdvIT)]
2276,STAT3128,False,True,,20cp at 2000 level including STAT270 or STAT2170 or STAT271 or STAT2371 or BIOL235(P) or BIOL2610 or PSY222 or PSY248(P) or PSYU2248
2277,STAT3175,True,True,,20cp at 2000 level including (STAT270 or STAT2170 or STAT271 or STAT2371 or BIOL235(P) or BIOL2610(P) or PSY222 or PSY248(P) or PSYU2248(P)) and (10cp from FOSE1005 or MATH1000 or MATH1010-MATH1025 or MATH111-MATH339)
2279,STAT6102,False,True,STAT6180 or STAT680,STAT6170 or STAT670
2280,STAT6110,True,True,,((MATH604 or MATH6904 or BCA802 or STAT8602) and (STAT670 or STAT6170) and (STAT680 or STAT6180) and (STAT683 or STAT6183)) or (Admission to MDataSc and (STAT670 or STAT6170) and (STAT680 or STAT6180))
2282,STAT6114,False,True,STAT6180 or STAT680,STAT6170 or STAT670
2283,STAT6170,True,True,,
2285,STAT6175,True,True,STAT6180 or STAT680 or STAT6183 or STAT683,((STAT6170 or STAT670) and (BCA802 or STAT8602 or MATH604 or MATH6904)) or (Admission to MDataSc and (STAT6170 or STAT670))
2287,STAT6180,True,True,STAT6170 or STAT670,Admission to MAppStat or GradCertAppStat or GradDipAppStat or MSc or MDataSc or MLabQAMgt or GradDipLabQAMgt or GradCertLabQAMgt or MScInnovationStat
2289,STAT6183,True,False,STAT6170 or STAT670,Admission to MAppStat or GradCertAppStat or GradDipAppStat or MSc or MDataSc
2291,STAT7111,False,True,STAT7310 or STAT710,Admission to MRes
2293,STAT7121,False,True,STAT7310 or STAT710,Admission to MRes
2295,STAT7122,False,True,STAT7310 or STAT710,Admission to MRes
2296,STAT7123,False,True,,Admission to MRes
2298,STAT7127,True,False,STAT7310 or STAT710,Admission to MRes
2299,STAT7150,True,False,,Admission to MRes and (STAT710 or STAT7310)
2301,STAT7178,True,False,,Admission to MRes
2300,STAT7178,True,False,STAT710 or STAT7310,
2302,STAT7310,True,False,,Admission to MRes
2303,STAT7830,True,False,,Admission to MRes
2304,STAT7900,True,False,,Admission to MRes
2305,STAT8111,False,True,,((Admission to MAppStat or MScInnovationStat or GradCertAppStat or GradDipAppStat or MDataSc) and ((STAT806 or STAT810 or STAT6110) and STAT6175)) or (admission to MMarScMgt or MConsBiol or GradDipConsBiol and (STAT830(Cr) or STAT8830(Cr))) or (Admission to MBusAnalytics and BUSA8000 and ECON8040))or (Admission to MActPrac and (STAT806 or STAT810 or STAT8310))
2306,STAT8121,False,True,,((Admission to MAppStat or MSc or MScInnovationStat or GradCertAppStat or GradDipAppStat or MDataSc) and (STAT680 or STAT6180)) or (admission to MLabAQMgt or GradDipLabAQMgt or MMarScMgt or GradDipMarScMgt or MConsBiol or GradDipConsBiol and (STAT830(Cr) or STAT8830)) or (Admission to MBusAnalytics and ECON8040) or (Admission to MActPrac and (STAT806 or STAT810 or STAT8310))
2307,STAT8122,False,True,,((Admission to MAppStat or MSc or MScInnovation or GradCertAppStat or GradDipAppStat or MActPrac) and (STAT6110 or STAT806 or STAT810 or STAT8310)) or (Admission to BMathScMAppStat and permission by special approval)
2308,STAT8123,False,True,,(Admission to MAppStat or MDataSc or MSc or MScInnovation or GradCertAppStat or GradDipAppStat or MLabAQMgt or GradDipLabAQMgt or GradCertLabAQMgt or MBiotech or GradDipBiotech or MBioBus or MActPrac or MMarScMgt or GradDipMarScMgt or MBusAnalytics) or (Admission to BMathScMAppStat and STAT1378)
2310,STAT8125,True,True,,Admission to MAppStat and (40cp in BCA or STAT units at 8000 level)
2309,STAT8125,True,True,(STAT806 or STAT810 or STAT8310 or STAT6110) and (STAT811 or STAT8111) and (STAT821 or STAT8121) and (STAT878 or STAT8178),
2312,STAT8127,True,False,STAT6110 or STAT806 or STAT810 or STAT8310 or BCA817 or STAT8603,(BCA808 or STAT8609) or ((admission to MAppStat or MScInnovationStat or GradCertAppStat or GradDipAppStat or MActPrac or BMathScMAppStat) and (STAT6175 or STAT811 or STAT8111))
2313,STAT8150,True,False,,((Admission to MAppStat or GradCertAppStat or GradDipAppStat or MDataSc or MActPrac) and (STAT806 or STAT810 or STAT6110 or STAT8310)) or (Admission to BMathScMAppStat and permission by special approval)
2314,STAT8178,True,False,,(STAT806 or STAT810 or STAT8310 or STAT6110) or (Admission to MBusAnalytics and BUSA8000 and ECON8040) 
2315,STAT8310,True,False,,Admission to MActPrac or MBusAnalytics
2316,STAT8607,False,True,,(Admission to MBioStat or GradCertBioStat) and (BCA801 or STAT8601) and (BCA802 or STAT8602)
2318,STAT8608,False,True,,(Admission to MBioStat or GradDipBioStat or GradCertBioStat) and (BCA801 or STAT8601) and (BCA805 or STAT8604)
